neuron_id,ensemble,sig,ensemble_orig,session_name,block,bin_width,ensemble_id
1051,-1,False,0,hamilton_09,pre,0.05,-1
1051,-1,False,0,hamilton_09,pre,0.05,-1
1051,-1,False,0,hamilton_09,pre,0.05,-1
1060,-1,False,0,hamilton_09,pre,0.05,-1
1060,-1,False,0,hamilton_09,pre,0.05,-1
1060,-1,False,0,hamilton_09,pre,0.05,-1
1064,-1,False,0,hamilton_09,pre,0.05,-1
1064,-1,False,0,hamilton_09,pre,0.05,-1
1064,-1,False,0,hamilton_09,pre,0.05,-1
1052,-1,False,1,hamilton_09,pre,0.05,-1
1052,-1,False,1,hamilton_09,pre,0.05,-1
1052,-1,False,1,hamilton_09,pre,0.05,-1
1053,-1,False,1,hamilton_09,pre,0.05,-1
1053,-1,False,1,hamilton_09,pre,0.05,-1
1053,-1,False,1,hamilton_09,pre,0.05,-1
1055,-1,False,1,hamilton_09,pre,0.05,-1
1055,-1,False,1,hamilton_09,pre,0.05,-1
1055,-1,False,1,hamilton_09,pre,0.05,-1
1057,-1,False,1,hamilton_09,pre,0.05,-1
1057,-1,False,1,hamilton_09,pre,0.05,-1
1057,-1,False,1,hamilton_09,pre,0.05,-1
1059,-1,False,1,hamilton_09,pre,0.05,-1
1059,-1,False,1,hamilton_09,pre,0.05,-1
1059,-1,False,1,hamilton_09,pre,0.05,-1
1061,-1,False,1,hamilton_09,pre,0.05,-1
1061,-1,False,1,hamilton_09,pre,0.05,-1
1061,-1,False,1,hamilton_09,pre,0.05,-1
1054,-1,False,2,hamilton_09,pre,0.05,-1
1054,-1,False,2,hamilton_09,pre,0.05,-1
1054,-1,False,2,hamilton_09,pre,0.05,-1
1056,-1,False,2,hamilton_09,pre,0.05,-1
1056,-1,False,2,hamilton_09,pre,0.05,-1
1056,-1,False,2,hamilton_09,pre,0.05,-1
1058,-1,False,2,hamilton_09,pre,0.05,-1
1058,-1,False,2,hamilton_09,pre,0.05,-1
1058,-1,False,2,hamilton_09,pre,0.05,-1
1062,-1,False,2,hamilton_09,pre,0.05,-1
1062,-1,False,2,hamilton_09,pre,0.05,-1
1062,-1,False,2,hamilton_09,pre,0.05,-1
1065,-1,False,2,hamilton_09,pre,0.05,-1
1065,-1,False,2,hamilton_09,pre,0.05,-1
1065,-1,False,2,hamilton_09,pre,0.05,-1
1068,-1,False,2,hamilton_09,pre,0.05,-1
1068,-1,False,2,hamilton_09,pre,0.05,-1
1068,-1,False,2,hamilton_09,pre,0.05,-1
1650,-1,False,0,hamilton_31,pre,0.05,-1
1650,-1,False,0,hamilton_31,pre,0.05,-1
1650,-1,False,0,hamilton_31,pre,0.05,-1
1650,-1,False,0,hamilton_31,pre,0.05,-1
1650,-1,False,0,hamilton_31,pre,0.05,-1
1650,-1,False,0,hamilton_31,pre,0.05,-1
1650,-1,False,0,hamilton_31,pre,0.05,-1
1679,-1,False,0,hamilton_31,pre,0.05,-1
1679,-1,False,0,hamilton_31,pre,0.05,-1
1679,-1,False,0,hamilton_31,pre,0.05,-1
1679,-1,False,0,hamilton_31,pre,0.05,-1
1679,-1,False,0,hamilton_31,pre,0.05,-1
1679,-1,False,0,hamilton_31,pre,0.05,-1
1679,-1,False,0,hamilton_31,pre,0.05,-1
1678,-1,False,0,hamilton_31,pre,0.05,-1
1678,-1,False,0,hamilton_31,pre,0.05,-1
1678,-1,False,0,hamilton_31,pre,0.05,-1
1678,-1,False,0,hamilton_31,pre,0.05,-1
1678,-1,False,0,hamilton_31,pre,0.05,-1
1678,-1,False,0,hamilton_31,pre,0.05,-1
1678,-1,False,0,hamilton_31,pre,0.05,-1
1671,-1,False,0,hamilton_31,pre,0.05,-1
1671,-1,False,0,hamilton_31,pre,0.05,-1
1671,-1,False,0,hamilton_31,pre,0.05,-1
1671,-1,False,0,hamilton_31,pre,0.05,-1
1671,-1,False,0,hamilton_31,pre,0.05,-1
1671,-1,False,0,hamilton_31,pre,0.05,-1
1671,-1,False,0,hamilton_31,pre,0.05,-1
1669,-1,False,0,hamilton_31,pre,0.05,-1
1669,-1,False,0,hamilton_31,pre,0.05,-1
1669,-1,False,0,hamilton_31,pre,0.05,-1
1669,-1,False,0,hamilton_31,pre,0.05,-1
1669,-1,False,0,hamilton_31,pre,0.05,-1
1669,-1,False,0,hamilton_31,pre,0.05,-1
1669,-1,False,0,hamilton_31,pre,0.05,-1
1668,-1,False,0,hamilton_31,pre,0.05,-1
1668,-1,False,0,hamilton_31,pre,0.05,-1
1668,-1,False,0,hamilton_31,pre,0.05,-1
1668,-1,False,0,hamilton_31,pre,0.05,-1
1668,-1,False,0,hamilton_31,pre,0.05,-1
1668,-1,False,0,hamilton_31,pre,0.05,-1
1668,-1,False,0,hamilton_31,pre,0.05,-1
1666,-1,False,0,hamilton_31,pre,0.05,-1
1666,-1,False,0,hamilton_31,pre,0.05,-1
1666,-1,False,0,hamilton_31,pre,0.05,-1
1666,-1,False,0,hamilton_31,pre,0.05,-1
1666,-1,False,0,hamilton_31,pre,0.05,-1
1666,-1,False,0,hamilton_31,pre,0.05,-1
1666,-1,False,0,hamilton_31,pre,0.05,-1
1664,-1,False,0,hamilton_31,pre,0.05,-1
1664,-1,False,0,hamilton_31,pre,0.05,-1
1664,-1,False,0,hamilton_31,pre,0.05,-1
1664,-1,False,0,hamilton_31,pre,0.05,-1
1664,-1,False,0,hamilton_31,pre,0.05,-1
1664,-1,False,0,hamilton_31,pre,0.05,-1
1664,-1,False,0,hamilton_31,pre,0.05,-1
1659,-1,False,0,hamilton_31,pre,0.05,-1
1659,-1,False,0,hamilton_31,pre,0.05,-1
1659,-1,False,0,hamilton_31,pre,0.05,-1
1659,-1,False,0,hamilton_31,pre,0.05,-1
1659,-1,False,0,hamilton_31,pre,0.05,-1
1659,-1,False,0,hamilton_31,pre,0.05,-1
1659,-1,False,0,hamilton_31,pre,0.05,-1
1658,-1,False,0,hamilton_31,pre,0.05,-1
1658,-1,False,0,hamilton_31,pre,0.05,-1
1658,-1,False,0,hamilton_31,pre,0.05,-1
1658,-1,False,0,hamilton_31,pre,0.05,-1
1658,-1,False,0,hamilton_31,pre,0.05,-1
1658,-1,False,0,hamilton_31,pre,0.05,-1
1658,-1,False,0,hamilton_31,pre,0.05,-1
1655,-1,False,0,hamilton_31,pre,0.05,-1
1655,-1,False,0,hamilton_31,pre,0.05,-1
1655,-1,False,0,hamilton_31,pre,0.05,-1
1655,-1,False,0,hamilton_31,pre,0.05,-1
1655,-1,False,0,hamilton_31,pre,0.05,-1
1655,-1,False,0,hamilton_31,pre,0.05,-1
1655,-1,False,0,hamilton_31,pre,0.05,-1
1684,-1,False,0,hamilton_31,pre,0.05,-1
1684,-1,False,0,hamilton_31,pre,0.05,-1
1684,-1,False,0,hamilton_31,pre,0.05,-1
1684,-1,False,0,hamilton_31,pre,0.05,-1
1684,-1,False,0,hamilton_31,pre,0.05,-1
1684,-1,False,0,hamilton_31,pre,0.05,-1
1684,-1,False,0,hamilton_31,pre,0.05,-1
1614,-1,False,0,hamilton_31,pre,0.05,-1
1614,-1,False,0,hamilton_31,pre,0.05,-1
1614,-1,False,0,hamilton_31,pre,0.05,-1
1614,-1,False,0,hamilton_31,pre,0.05,-1
1614,-1,False,0,hamilton_31,pre,0.05,-1
1614,-1,False,0,hamilton_31,pre,0.05,-1
1614,-1,False,0,hamilton_31,pre,0.05,-1
1619,-1,False,0,hamilton_31,pre,0.05,-1
1619,-1,False,0,hamilton_31,pre,0.05,-1
1619,-1,False,0,hamilton_31,pre,0.05,-1
1619,-1,False,0,hamilton_31,pre,0.05,-1
1619,-1,False,0,hamilton_31,pre,0.05,-1
1619,-1,False,0,hamilton_31,pre,0.05,-1
1619,-1,False,0,hamilton_31,pre,0.05,-1
1622,-1,False,0,hamilton_31,pre,0.05,-1
1622,-1,False,0,hamilton_31,pre,0.05,-1
1622,-1,False,0,hamilton_31,pre,0.05,-1
1622,-1,False,0,hamilton_31,pre,0.05,-1
1622,-1,False,0,hamilton_31,pre,0.05,-1
1622,-1,False,0,hamilton_31,pre,0.05,-1
1622,-1,False,0,hamilton_31,pre,0.05,-1
1660,-1,False,1,hamilton_31,pre,0.05,-1
1660,-1,False,1,hamilton_31,pre,0.05,-1
1660,-1,False,1,hamilton_31,pre,0.05,-1
1660,-1,False,1,hamilton_31,pre,0.05,-1
1660,-1,False,1,hamilton_31,pre,0.05,-1
1660,-1,False,1,hamilton_31,pre,0.05,-1
1660,-1,False,1,hamilton_31,pre,0.05,-1
1682,-1,False,2,hamilton_31,pre,0.05,-1
1682,-1,False,2,hamilton_31,pre,0.05,-1
1682,-1,False,2,hamilton_31,pre,0.05,-1
1682,-1,False,2,hamilton_31,pre,0.05,-1
1682,-1,False,2,hamilton_31,pre,0.05,-1
1682,-1,False,2,hamilton_31,pre,0.05,-1
1682,-1,False,2,hamilton_31,pre,0.05,-1
1680,-1,False,2,hamilton_31,pre,0.05,-1
1680,-1,False,2,hamilton_31,pre,0.05,-1
1680,-1,False,2,hamilton_31,pre,0.05,-1
1680,-1,False,2,hamilton_31,pre,0.05,-1
1680,-1,False,2,hamilton_31,pre,0.05,-1
1680,-1,False,2,hamilton_31,pre,0.05,-1
1680,-1,False,2,hamilton_31,pre,0.05,-1
1675,-1,False,2,hamilton_31,pre,0.05,-1
1675,-1,False,2,hamilton_31,pre,0.05,-1
1675,-1,False,2,hamilton_31,pre,0.05,-1
1675,-1,False,2,hamilton_31,pre,0.05,-1
1675,-1,False,2,hamilton_31,pre,0.05,-1
1675,-1,False,2,hamilton_31,pre,0.05,-1
1675,-1,False,2,hamilton_31,pre,0.05,-1
1616,-1,False,2,hamilton_31,pre,0.05,-1
1616,-1,False,2,hamilton_31,pre,0.05,-1
1616,-1,False,2,hamilton_31,pre,0.05,-1
1616,-1,False,2,hamilton_31,pre,0.05,-1
1616,-1,False,2,hamilton_31,pre,0.05,-1
1616,-1,False,2,hamilton_31,pre,0.05,-1
1616,-1,False,2,hamilton_31,pre,0.05,-1
1617,-1,False,2,hamilton_31,pre,0.05,-1
1617,-1,False,2,hamilton_31,pre,0.05,-1
1617,-1,False,2,hamilton_31,pre,0.05,-1
1617,-1,False,2,hamilton_31,pre,0.05,-1
1617,-1,False,2,hamilton_31,pre,0.05,-1
1617,-1,False,2,hamilton_31,pre,0.05,-1
1617,-1,False,2,hamilton_31,pre,0.05,-1
1667,-1,False,2,hamilton_31,pre,0.05,-1
1667,-1,False,2,hamilton_31,pre,0.05,-1
1667,-1,False,2,hamilton_31,pre,0.05,-1
1667,-1,False,2,hamilton_31,pre,0.05,-1
1667,-1,False,2,hamilton_31,pre,0.05,-1
1667,-1,False,2,hamilton_31,pre,0.05,-1
1667,-1,False,2,hamilton_31,pre,0.05,-1
1621,-1,False,2,hamilton_31,pre,0.05,-1
1621,-1,False,2,hamilton_31,pre,0.05,-1
1621,-1,False,2,hamilton_31,pre,0.05,-1
1621,-1,False,2,hamilton_31,pre,0.05,-1
1621,-1,False,2,hamilton_31,pre,0.05,-1
1621,-1,False,2,hamilton_31,pre,0.05,-1
1621,-1,False,2,hamilton_31,pre,0.05,-1
1663,-1,False,2,hamilton_31,pre,0.05,-1
1663,-1,False,2,hamilton_31,pre,0.05,-1
1663,-1,False,2,hamilton_31,pre,0.05,-1
1663,-1,False,2,hamilton_31,pre,0.05,-1
1663,-1,False,2,hamilton_31,pre,0.05,-1
1663,-1,False,2,hamilton_31,pre,0.05,-1
1663,-1,False,2,hamilton_31,pre,0.05,-1
1661,-1,False,2,hamilton_31,pre,0.05,-1
1661,-1,False,2,hamilton_31,pre,0.05,-1
1661,-1,False,2,hamilton_31,pre,0.05,-1
1661,-1,False,2,hamilton_31,pre,0.05,-1
1661,-1,False,2,hamilton_31,pre,0.05,-1
1661,-1,False,2,hamilton_31,pre,0.05,-1
1661,-1,False,2,hamilton_31,pre,0.05,-1
1626,-1,False,2,hamilton_31,pre,0.05,-1
1626,-1,False,2,hamilton_31,pre,0.05,-1
1626,-1,False,2,hamilton_31,pre,0.05,-1
1626,-1,False,2,hamilton_31,pre,0.05,-1
1626,-1,False,2,hamilton_31,pre,0.05,-1
1626,-1,False,2,hamilton_31,pre,0.05,-1
1626,-1,False,2,hamilton_31,pre,0.05,-1
1657,-1,False,2,hamilton_31,pre,0.05,-1
1657,-1,False,2,hamilton_31,pre,0.05,-1
1657,-1,False,2,hamilton_31,pre,0.05,-1
1657,-1,False,2,hamilton_31,pre,0.05,-1
1657,-1,False,2,hamilton_31,pre,0.05,-1
1657,-1,False,2,hamilton_31,pre,0.05,-1
1657,-1,False,2,hamilton_31,pre,0.05,-1
1687,-1,False,2,hamilton_31,pre,0.05,-1
1687,-1,False,2,hamilton_31,pre,0.05,-1
1687,-1,False,2,hamilton_31,pre,0.05,-1
1687,-1,False,2,hamilton_31,pre,0.05,-1
1687,-1,False,2,hamilton_31,pre,0.05,-1
1687,-1,False,2,hamilton_31,pre,0.05,-1
1687,-1,False,2,hamilton_31,pre,0.05,-1
1685,-1,False,2,hamilton_31,pre,0.05,-1
1685,-1,False,2,hamilton_31,pre,0.05,-1
1685,-1,False,2,hamilton_31,pre,0.05,-1
1685,-1,False,2,hamilton_31,pre,0.05,-1
1685,-1,False,2,hamilton_31,pre,0.05,-1
1685,-1,False,2,hamilton_31,pre,0.05,-1
1685,-1,False,2,hamilton_31,pre,0.05,-1
1647,-1,False,2,hamilton_31,pre,0.05,-1
1647,-1,False,2,hamilton_31,pre,0.05,-1
1647,-1,False,2,hamilton_31,pre,0.05,-1
1647,-1,False,2,hamilton_31,pre,0.05,-1
1647,-1,False,2,hamilton_31,pre,0.05,-1
1647,-1,False,2,hamilton_31,pre,0.05,-1
1647,-1,False,2,hamilton_31,pre,0.05,-1
1636,-1,False,2,hamilton_31,pre,0.05,-1
1636,-1,False,2,hamilton_31,pre,0.05,-1
1636,-1,False,2,hamilton_31,pre,0.05,-1
1636,-1,False,2,hamilton_31,pre,0.05,-1
1636,-1,False,2,hamilton_31,pre,0.05,-1
1636,-1,False,2,hamilton_31,pre,0.05,-1
1636,-1,False,2,hamilton_31,pre,0.05,-1
1644,-1,False,2,hamilton_31,pre,0.05,-1
1644,-1,False,2,hamilton_31,pre,0.05,-1
1644,-1,False,2,hamilton_31,pre,0.05,-1
1644,-1,False,2,hamilton_31,pre,0.05,-1
1644,-1,False,2,hamilton_31,pre,0.05,-1
1644,-1,False,2,hamilton_31,pre,0.05,-1
1644,-1,False,2,hamilton_31,pre,0.05,-1
1642,-1,False,2,hamilton_31,pre,0.05,-1
1642,-1,False,2,hamilton_31,pre,0.05,-1
1642,-1,False,2,hamilton_31,pre,0.05,-1
1642,-1,False,2,hamilton_31,pre,0.05,-1
1642,-1,False,2,hamilton_31,pre,0.05,-1
1642,-1,False,2,hamilton_31,pre,0.05,-1
1642,-1,False,2,hamilton_31,pre,0.05,-1
1625,-1,False,2,hamilton_31,pre,0.05,-1
1625,-1,False,2,hamilton_31,pre,0.05,-1
1625,-1,False,2,hamilton_31,pre,0.05,-1
1625,-1,False,2,hamilton_31,pre,0.05,-1
1625,-1,False,2,hamilton_31,pre,0.05,-1
1625,-1,False,2,hamilton_31,pre,0.05,-1
1625,-1,False,2,hamilton_31,pre,0.05,-1
1641,-1,False,2,hamilton_31,pre,0.05,-1
1641,-1,False,2,hamilton_31,pre,0.05,-1
1641,-1,False,2,hamilton_31,pre,0.05,-1
1641,-1,False,2,hamilton_31,pre,0.05,-1
1641,-1,False,2,hamilton_31,pre,0.05,-1
1641,-1,False,2,hamilton_31,pre,0.05,-1
1641,-1,False,2,hamilton_31,pre,0.05,-1
1638,-1,False,2,hamilton_31,pre,0.05,-1
1638,-1,False,2,hamilton_31,pre,0.05,-1
1638,-1,False,2,hamilton_31,pre,0.05,-1
1638,-1,False,2,hamilton_31,pre,0.05,-1
1638,-1,False,2,hamilton_31,pre,0.05,-1
1638,-1,False,2,hamilton_31,pre,0.05,-1
1638,-1,False,2,hamilton_31,pre,0.05,-1
1632,-1,False,3,hamilton_31,pre,0.05,-1
1632,-1,False,3,hamilton_31,pre,0.05,-1
1632,-1,False,3,hamilton_31,pre,0.05,-1
1632,-1,False,3,hamilton_31,pre,0.05,-1
1632,-1,False,3,hamilton_31,pre,0.05,-1
1632,-1,False,3,hamilton_31,pre,0.05,-1
1632,-1,False,3,hamilton_31,pre,0.05,-1
1686,-1,False,3,hamilton_31,pre,0.05,-1
1686,-1,False,3,hamilton_31,pre,0.05,-1
1686,-1,False,3,hamilton_31,pre,0.05,-1
1686,-1,False,3,hamilton_31,pre,0.05,-1
1686,-1,False,3,hamilton_31,pre,0.05,-1
1686,-1,False,3,hamilton_31,pre,0.05,-1
1686,-1,False,3,hamilton_31,pre,0.05,-1
1649,-1,False,3,hamilton_31,pre,0.05,-1
1649,-1,False,3,hamilton_31,pre,0.05,-1
1649,-1,False,3,hamilton_31,pre,0.05,-1
1649,-1,False,3,hamilton_31,pre,0.05,-1
1649,-1,False,3,hamilton_31,pre,0.05,-1
1649,-1,False,3,hamilton_31,pre,0.05,-1
1649,-1,False,3,hamilton_31,pre,0.05,-1
1648,-1,False,3,hamilton_31,pre,0.05,-1
1648,-1,False,3,hamilton_31,pre,0.05,-1
1648,-1,False,3,hamilton_31,pre,0.05,-1
1648,-1,False,3,hamilton_31,pre,0.05,-1
1648,-1,False,3,hamilton_31,pre,0.05,-1
1648,-1,False,3,hamilton_31,pre,0.05,-1
1648,-1,False,3,hamilton_31,pre,0.05,-1
1645,-1,False,3,hamilton_31,pre,0.05,-1
1645,-1,False,3,hamilton_31,pre,0.05,-1
1645,-1,False,3,hamilton_31,pre,0.05,-1
1645,-1,False,3,hamilton_31,pre,0.05,-1
1645,-1,False,3,hamilton_31,pre,0.05,-1
1645,-1,False,3,hamilton_31,pre,0.05,-1
1645,-1,False,3,hamilton_31,pre,0.05,-1
1640,-1,False,3,hamilton_31,pre,0.05,-1
1640,-1,False,3,hamilton_31,pre,0.05,-1
1640,-1,False,3,hamilton_31,pre,0.05,-1
1640,-1,False,3,hamilton_31,pre,0.05,-1
1640,-1,False,3,hamilton_31,pre,0.05,-1
1640,-1,False,3,hamilton_31,pre,0.05,-1
1640,-1,False,3,hamilton_31,pre,0.05,-1
1615,-1,False,3,hamilton_31,pre,0.05,-1
1615,-1,False,3,hamilton_31,pre,0.05,-1
1615,-1,False,3,hamilton_31,pre,0.05,-1
1615,-1,False,3,hamilton_31,pre,0.05,-1
1615,-1,False,3,hamilton_31,pre,0.05,-1
1615,-1,False,3,hamilton_31,pre,0.05,-1
1615,-1,False,3,hamilton_31,pre,0.05,-1
1681,-1,False,4,hamilton_31,pre,0.05,-1
1681,-1,False,4,hamilton_31,pre,0.05,-1
1681,-1,False,4,hamilton_31,pre,0.05,-1
1681,-1,False,4,hamilton_31,pre,0.05,-1
1681,-1,False,4,hamilton_31,pre,0.05,-1
1681,-1,False,4,hamilton_31,pre,0.05,-1
1681,-1,False,4,hamilton_31,pre,0.05,-1
1623,-1,False,4,hamilton_31,pre,0.05,-1
1623,-1,False,4,hamilton_31,pre,0.05,-1
1623,-1,False,4,hamilton_31,pre,0.05,-1
1623,-1,False,4,hamilton_31,pre,0.05,-1
1623,-1,False,4,hamilton_31,pre,0.05,-1
1623,-1,False,4,hamilton_31,pre,0.05,-1
1623,-1,False,4,hamilton_31,pre,0.05,-1
1620,-1,False,4,hamilton_31,pre,0.05,-1
1620,-1,False,4,hamilton_31,pre,0.05,-1
1620,-1,False,4,hamilton_31,pre,0.05,-1
1620,-1,False,4,hamilton_31,pre,0.05,-1
1620,-1,False,4,hamilton_31,pre,0.05,-1
1620,-1,False,4,hamilton_31,pre,0.05,-1
1620,-1,False,4,hamilton_31,pre,0.05,-1
1676,-1,False,5,hamilton_31,pre,0.05,-1
1676,-1,False,5,hamilton_31,pre,0.05,-1
1676,-1,False,5,hamilton_31,pre,0.05,-1
1676,-1,False,5,hamilton_31,pre,0.05,-1
1676,-1,False,5,hamilton_31,pre,0.05,-1
1676,-1,False,5,hamilton_31,pre,0.05,-1
1676,-1,False,5,hamilton_31,pre,0.05,-1
1639,-1,False,5,hamilton_31,pre,0.05,-1
1639,-1,False,5,hamilton_31,pre,0.05,-1
1639,-1,False,5,hamilton_31,pre,0.05,-1
1639,-1,False,5,hamilton_31,pre,0.05,-1
1639,-1,False,5,hamilton_31,pre,0.05,-1
1639,-1,False,5,hamilton_31,pre,0.05,-1
1639,-1,False,5,hamilton_31,pre,0.05,-1
1670,-1,False,5,hamilton_31,pre,0.05,-1
1670,-1,False,5,hamilton_31,pre,0.05,-1
1670,-1,False,5,hamilton_31,pre,0.05,-1
1670,-1,False,5,hamilton_31,pre,0.05,-1
1670,-1,False,5,hamilton_31,pre,0.05,-1
1670,-1,False,5,hamilton_31,pre,0.05,-1
1670,-1,False,5,hamilton_31,pre,0.05,-1
1613,-1,False,6,hamilton_31,pre,0.05,-1
1613,-1,False,6,hamilton_31,pre,0.05,-1
1613,-1,False,6,hamilton_31,pre,0.05,-1
1613,-1,False,6,hamilton_31,pre,0.05,-1
1613,-1,False,6,hamilton_31,pre,0.05,-1
1613,-1,False,6,hamilton_31,pre,0.05,-1
1613,-1,False,6,hamilton_31,pre,0.05,-1
1683,-1,False,6,hamilton_31,pre,0.05,-1
1683,-1,False,6,hamilton_31,pre,0.05,-1
1683,-1,False,6,hamilton_31,pre,0.05,-1
1683,-1,False,6,hamilton_31,pre,0.05,-1
1683,-1,False,6,hamilton_31,pre,0.05,-1
1683,-1,False,6,hamilton_31,pre,0.05,-1
1683,-1,False,6,hamilton_31,pre,0.05,-1
1651,-1,False,6,hamilton_31,pre,0.05,-1
1651,-1,False,6,hamilton_31,pre,0.05,-1
1651,-1,False,6,hamilton_31,pre,0.05,-1
1651,-1,False,6,hamilton_31,pre,0.05,-1
1651,-1,False,6,hamilton_31,pre,0.05,-1
1651,-1,False,6,hamilton_31,pre,0.05,-1
1651,-1,False,6,hamilton_31,pre,0.05,-1
1690,-1,False,0,hamilton_38,pre,0.05,-1
1690,-1,False,0,hamilton_38,pre,0.05,-1
1690,-1,False,0,hamilton_38,pre,0.05,-1
1715,-1,False,0,hamilton_38,pre,0.05,-1
1715,-1,False,0,hamilton_38,pre,0.05,-1
1715,-1,False,0,hamilton_38,pre,0.05,-1
1713,-1,False,0,hamilton_38,pre,0.05,-1
1713,-1,False,0,hamilton_38,pre,0.05,-1
1713,-1,False,0,hamilton_38,pre,0.05,-1
1739,-1,False,0,hamilton_38,pre,0.05,-1
1739,-1,False,0,hamilton_38,pre,0.05,-1
1739,-1,False,0,hamilton_38,pre,0.05,-1
1706,-1,False,0,hamilton_38,pre,0.05,-1
1706,-1,False,0,hamilton_38,pre,0.05,-1
1706,-1,False,0,hamilton_38,pre,0.05,-1
1700,-1,False,0,hamilton_38,pre,0.05,-1
1700,-1,False,0,hamilton_38,pre,0.05,-1
1700,-1,False,0,hamilton_38,pre,0.05,-1
1741,-1,False,0,hamilton_38,pre,0.05,-1
1741,-1,False,0,hamilton_38,pre,0.05,-1
1741,-1,False,0,hamilton_38,pre,0.05,-1
1743,-1,False,0,hamilton_38,pre,0.05,-1
1743,-1,False,0,hamilton_38,pre,0.05,-1
1743,-1,False,0,hamilton_38,pre,0.05,-1
1695,-1,False,0,hamilton_38,pre,0.05,-1
1695,-1,False,0,hamilton_38,pre,0.05,-1
